player_id,avg_points,avg_rebounds,avg_assists,name,team_id
3445,2.0,1.5,1.0,Mouhamadou Gueye,8
3446,2.5,1.4,1.0,Jordan Hall,31
3447,1.8,0.6,0.4,Ron Harper Jr.,38
3449,4.0,2.0,0.6,Caleb Houstan,26
3450,1.3,0.1,1.0,Trevor Hudgins,14
3451,16.1,3.8,5.2,Jaden Ivey,10
3452,6.1,0.9,1.7,Quenton Jackson,41
3453,4.9,2.3,0.9,Nikola Jovic,20
3454,4.6,2.1,0.4,Johnny Juzang,40
3456,0.6,0.4,0.0,Trevor Keels,24
3457,9.2,8.3,0.9,Walker Kessler,40
3458,3.3,2.9,0.5,Christian Koloko,38
3459,6.0,0.5,1.5,Tommy Kuhse,31
3460,3.3,1.8,0.6,Jake LaRavia,19
3463,4.5,1.9,0.8,Kenneth Lofton Jr.,19
3465,1.8,1.0,0.2,Tyrese Martin,1
3466,16.8,4.1,1.5,Bennedict Mathurin,15
3469,5.3,2.0,1.1,Bryce McGowens,5
3470,2.6,1.5,0.3,Josh Minott,22
3472,2.8,2.3,0.4,Isaiah Mobley,7
3473,2.0,1.2,0.8,Chima Moneke,30
3474,1.7,0.7,0.6,Wendell Moore Jr.,22
3475,12.1,4.8,1.2,Keegan Murray,30
3476,9.4,2.7,4.6,Andrew Nembhard,15
3477,3.8,1.5,1.2,Scotty Pippen Jr.,17
3478,4.0,1.6,0.4,Daeqwon Plowden,23
3480,3.4,0.8,0.8,Lester Quinones,11
3481,4.95,2.15,0.3,Jared Rhoden,29
3482,3.7,3.8,1.0,Orlando Robinson,20
3483,6.4,2.7,0.8,David Roddy,19
3484,2.7,0.9,0.8,Ryan Rollins,11
3486,2.6,1.0,0.1,Dereon Seabron,23
3487,10.0,2.9,1.1,Shaedon Sharpe,29
3489,12.8,7.2,1.3,Jabari Smith Jr.,14
3490,10.5,5.2,2.4,Jeremy Sochan,31
3492,5.5,3.0,1.5,Pat Spencer,11
3493,4.3,2.1,0.6,Cole Swider,17
3494,2.6,1.2,0.8,Dalen Terry,6
3496,4.0,2.3,0.6,Jabari Walker,29
3497,4.8,1.4,1.5,TyTy Washington Jr.,14
3498,3.1,1.5,0.5,Peyton Watson,9
3499,4.8,2.2,2.5,Blake Wesley,31
3501,1.6,1.1,0.2,Jack White,9
3503,1.0,0.3,0.0,Alondes Williams,4
3504,14.1,4.4,3.4,Jalen Williams,25
3505,5.8,5.3,1.7,Jaylin Williams,25
3506,8.7,6.8,0.4,Mark Williams,5
3508,1.9,0.9,0.3,Vince Williams Jr.,19
3532,0.0,0.0,0.0,Sacha Killeya-Jones,25
3576,1.3,0.0,0.7,Jules Bernard,10
3578,3.0,1.0,0.0,Marcus Bingham Jr.,8
3597,1.2,0.95,0.8,John Butler Jr.,23
3714,4.2,3.8,1.0,Justin Minaya,29
3790,3.0,1.0,0.2,Stanley Umude,10
3810,2.0,1.0,0.0,Donovan Williams,1
3892,3.0,4.0,7.0,Jacob Gilyard,19
3893,0.0,0.0,0.0,Grant Golden,9
3896,5.0,1.0,1.0,Lucas Williamson,16
3925,6.0,1.0,1.0,Jaden Shackelford,25
3931,10.6,3.0,2.0,Jeenathan Williams,29
